NATIONAL_BUILDING_ID,PROJECT_NAME,BUILDING_NAME,HOUSING_AUTHORITY,STREET_ADDRESS,CITY,STATE,ZIP5,ZIP9,LATITUDE,LONGITUDE,TOTAL_UNITS,ACC_UNITS,TOTAL_OCCUPIED,PERCENT_OCCUPIED,COUNTY,CITY,MSA_NM,CONSTRUCT_DATE,DOFA_ACTUAL_DT
2173620000,HIGH POINT PHASE I,,Seattle Housing Authority,3114 SW Graham St,Seattle,WA,98126,3155,47.546969,-122.372737,3,3,3,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2005-05-31T00:00:00.000Z,2006-05-31T00:00:00.000Z
3173620000,HIGH POINT PHASE I,,Seattle Housing Authority,3108 SW Graham St,Seattle,WA,98126,3155,47.546971,-122.372679,2,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2005-05-31T00:00:00.000Z,2006-05-31T00:00:00.000Z
9710030000,HIGH POINT PHASE II,NULL,Seattle Housing Authority,3128 SW Holly St,Seattle,WA,98126,4214,47.543037,-122.373388,2,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2008-11-17T00:00:00.000Z,2009-03-31T00:00:00.000Z
8223620000,SCATTERED SITES,S43-12389,Seattle Housing Authority,711 N Motor Pl,Seattle,WA,98103,7252,47.658474,-122.349864,4,4,4,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1984-01-01T00:00:00.000Z,1984-09-30T00:00:00.000Z
2833620000,DENICE HUNT TOWNHOMES,S71-08545,Seattle Housing Authority,8545 Fremont Ave N,Seattle,WA,98103,3855,47.690914,-122.350147,2,2,2,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1999-01-01T00:00:00.000Z,1999-03-31T00:00:00.000Z
2553620000,NEW HOLLY PHASE II,,Seattle Housing Authority,7121 Holly Park Dr S,Seattle,WA,98118,3527,47.538703,-122.287432,4,2,1,50,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2001-07-30T00:00:00.000Z,2001-08-31T00:00:00.000Z
3553620000,NEW HOLLY PHASE II,,Seattle Housing Authority,7111 Holly Park Dr S,Seattle,WA,98118,3527,47.538747,-122.287478,2,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2001-07-30T00:00:00.000Z,2001-08-31T00:00:00.000Z
5173620000,HIGH POINT PHASE I,,Seattle Housing Authority,6071 31st Ave SW,Seattle,WA,98126,2911,47.547188,-122.372169,1,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2005-05-31T00:00:00.000Z,2006-05-31T00:00:00.000Z
7173620000,HIGH POINT PHASE I,,Seattle Housing Authority,5916 32nd Ave SW,Seattle,WA,98126,2918,47.549817,-122.373398,4,2,2,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2005-08-12T00:00:00.000Z,2006-05-31T00:00:00.000Z
1273620000,HIGH POINT PHASE I,,Seattle Housing Authority,5938 32nd Ave SW,Seattle,WA,98126,2918,47.549419,-122.373405,4,2,2,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2005-08-12T00:00:00.000Z,2006-05-31T00:00:00.000Z
4113620000,SCATTERED SITES,S43 12113,Seattle Housing Authority,11727 Greenwood Ave N,Seattle,WA,98133,8175,47.715291,-122.355759,5,5,5,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1981-01-01T00:00:00.000Z,1981-10-31T00:00:00.000Z
5653620000,NEW HOLLY PHASE II,714538,Seattle Housing Authority,7145 38th Ave S,Seattle,WA,98118,6406,47.538479,-122.284935,8,6,6,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2001-07-30T00:00:00.000Z,2001-08-31T00:00:00.000Z
8653620000,NEW HOLLY PHASE II,720538,Seattle Housing Authority,7205 38th Ave S,Seattle,WA,98118,6407,47.537933,-122.284932,8,6,6,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2001-07-30T00:00:00.000Z,2001-08-31T00:00:00.000Z
4523620000,SCATTERED SITES,S43 12484,Seattle Housing Authority,902 N 128th St,Seattle,WA,98133,7542,47.722446,-122.34814,5,5,5,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1985-01-01T00:00:00.000Z,1985-06-30T00:00:00.000Z
1853620000,NEW HOLLY PHASE III,,Seattle Housing Authority,3731 S Othello St,Seattle,WA,98118,3539,47.536888,-122.285951,4,4,4,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2004-04-07T00:00:00.000Z,2005-03-31T00:00:00.000Z
558920000,HIGH POINT PHASE II,,Seattle Housing Authority,3101 SW Holly St,Seattle,WA,98126,4212,47.542698,-122.372355,2,0,,,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2008-07-31T00:00:00.000Z,2009-03-31T00:00:00.000Z
2822620000,YESLER TERRACE,001-00676,Seattle Housing Authority,129 Broadway,Seattle,WA,98122,5474,47.602243,-122.320981,6,6,5,83,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1942-04-30T00:00:00.000Z,1942-04-30T00:00:00.000Z
8822620000,YESLER TERRACE,001-00626,Seattle Housing Authority,126 Broadway,Seattle,WA,98122,5410,47.602204,-122.320494,5,5,2,40,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1942-04-30T00:00:00.000Z,1942-04-30T00:00:00.000Z
1922620000,YESLER TERRACE,001-00570,Seattle Housing Authority,114 10th Ave,Seattle,WA,98122,5454,47.60213,-122.319201,6,6,5,83,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1942-04-30T00:00:00.000Z,1942-04-30T00:00:00.000Z
4922620000,YESLER TERRACE,001-00619,Seattle Housing Authority,108 Broadway,Seattle,WA,98122,5410,47.601853,-122.320494,4,4,3,75,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1942-04-30T00:00:00.000Z,1942-04-30T00:00:00.000Z
1243620000,NEW HOLLY PHASE I,,Seattle Housing Authority,2917 S Brighton St,Seattle,WA,98108,3776,47.541134,-122.295375,2,2,2,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1998-12-30T00:00:00.000Z,1999-12-31T00:00:00.000Z
6573620000,HIGH POINT PHASE I,,Seattle Housing Authority,6006 High Point Dr SW,Seattle,WA,98126,3118,47.548081,-122.368843,2,0,,,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2006-04-20T00:00:00.000Z,2006-05-31T00:00:00.000Z
4823620000,SCATTERED SITES,S42-13501,Seattle Housing Authority,12516 22nd Ave NE,Seattle,WA,98125,4202,47.720407,-122.305689,1,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1955-01-01T00:00:00.000Z,1989-08-31T00:00:00.000Z
5953620000,NEW HOLLY PHASE III,,Seattle Housing Authority,4007 S Holly Park Dr,Seattle,WA,98118,3762,47.536034,-122.281669,1,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2005-03-31T00:00:00.000Z,2005-03-31T00:00:00.000Z
673620000,HIGH POINT PHASE I,,Seattle Housing Authority,6032 High Point Dr SW,Seattle,WA,98126,3118,47.547746,-122.36882,2,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2006-04-20T00:00:00.000Z,2006-05-31T00:00:00.000Z
4673620000,HIGH POINT PHASE I,,Seattle Housing Authority,6324 High Point Dr SW,Seattle,WA,98126,3122,47.547539,-122.368907,3,2,2,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2006-04-20T00:00:00.000Z,2006-05-31T00:00:00.000Z
9213620000,SCATTERED SITES,S42-12222,Seattle Housing Authority,812 NW 97th St,Seattle,WA,98117,2211,47.700319,-122.367135,1,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1957-01-01T00:00:00.000Z,1982-11-30T00:00:00.000Z
2313620000,SCATTERED SITES,S42-12227,Seattle Housing Authority,9244 4th Ave NW,Seattle,WA,98117,2113,47.697358,-122.361795,1,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1968-01-01T00:00:00.000Z,1982-11-30T00:00:00.000Z
6992620000,High Rise Phase 3 Limited Partnership,BARTON PLACE,Seattle Housing Authority,9201 Rainier Ave S,Seattle,WA,98118,5500,47.521365,-122.270247,91,90,89,98,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1971-02-28T00:00:00.000Z,1971-02-28T00:00:00.000Z
923620000,SCATTERED SITES,S42-13514,Seattle Housing Authority,1716 NW 89th St,Seattle,WA,98117,3513,47.694128,-122.379392,2,2,2,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1958-01-01T00:00:00.000Z,1989-08-31T00:00:00.000Z
1603620000,SCATTERED SITES,S43-12246,Seattle Housing Authority,6746 Alonzo Ave NW,Seattle,WA,98117,5341,47.678294,-122.374898,2,2,2,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1982-01-01T00:00:00.000Z,1983-01-31T00:00:00.000Z
2873620000,HIGH POINT PHASE I,,Seattle Housing Authority,3208 SW Graham St,Seattle,WA,98126,3157,47.546821,-122.37429,4,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2006-04-20T00:00:00.000Z,2006-05-31T00:00:00.000Z
4873620000,HIGH POINT PHASE I,,Seattle Housing Authority,6071 Lanham Pl SW,Seattle,WA,98126,3175,47.546907,-122.373565,1,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2006-02-28T00:00:00.000Z,2006-05-31T00:00:00.000Z
3658030000,Rainier Vista Phase III,,Seattle Housing Authority,2960 S Adams St,Seattle,WA,98108,2185,47.565185,-122.296732,2,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2012-04-30T00:00:00.000Z,2012-04-30T00:00:00.000Z
7759920000,Scattered Site,S43-31108,Seattle Housing Authority,535 S Donovan St,Seattle,WA,98108,4532,47.525463,-122.327322,1,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1989-01-01T00:00:00.000Z,1986-07-16T00:00:00.000Z
7353620000,NEW HOLLY PHASE I,,Seattle Housing Authority,6540 31st Ave S,Seattle,WA,98108,3789,47.543356,-122.292538,2,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1998-12-30T00:00:00.000Z,1999-12-31T00:00:00.000Z
453620000,STONEVIEW PHASE II,S72-0L102,Seattle Housing Authority,11532 Stone Ave N,Seattle,WA,98133,1508,47.712618,-122.341917,2,2,2,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1999-10-01T00:00:00.000Z,1999-11-30T00:00:00.000Z
8610030000,HIGH POINT PHASE II,NULL,Seattle Housing Authority,6526 32nd Ave SW,Seattle,WA,98126,3146,47.54444,-122.37355,3,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2008-11-26T00:00:00.000Z,2009-03-31T00:00:00.000Z
9610030000,HIGH POINT PHASE II,NULL,Seattle Housing Authority,6532 32nd Ave SW,Seattle,WA,98126,3146,47.544387,-122.37355,4,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2008-11-26T00:00:00.000Z,2009-03-31T00:00:00.000Z
710030000,HIGH POINT PHASE II,NULL,Seattle Housing Authority,6542 32nd Ave SW,Seattle,WA,98126,3146,47.5443,-122.37355,3,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2008-11-26T00:00:00.000Z,2009-03-31T00:00:00.000Z
3710030000,HIGH POINT PHASE II,NULL,Seattle Housing Authority,6562 32nd Ave SW,Seattle,WA,98126,3146,47.544125,-122.37355,2,0,,,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2008-11-17T00:00:00.000Z,2009-03-31T00:00:00.000Z
5710030000,HIGH POINT PHASE II,NULL,Seattle Housing Authority,6580 32nd Ave SW,Seattle,WA,98126,3146,47.543967,-122.37355,4,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2008-11-17T00:00:00.000Z,2009-03-31T00:00:00.000Z
3433620000,SCATTERED SITES,S42-13564,Seattle Housing Authority,10701 Linden Ave N,Seattle,WA,98133,8819,47.707239,-122.347662,1,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1984-01-01T00:00:00.000Z,1991-04-30T00:00:00.000Z
4433620000,SCATTERED SITES,S42-13550,Seattle Housing Authority,12533 Evanston Ave N,Seattle,WA,98133,8049,47.720979,-122.351848,1,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1915-01-01T00:00:00.000Z,1991-04-30T00:00:00.000Z
6523620000,Scattered Site,S43-31051,Seattle Housing Authority,2851 SW Dakota St,Seattle,WA,98126,2564,47.566697,-122.369596,4,4,3,75,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1985-01-01T00:00:00.000Z,1985-06-30T00:00:00.000Z
2453620000,STONEVIEW PHASE II,S72-0G201,Seattle Housing Authority,11520 Stone Ave N,Seattle,WA,98133,8399,47.712515,-122.3419,1,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1999-10-01T00:00:00.000Z,1999-11-30T00:00:00.000Z
6453620000,ROXBURY REPLACEMENT UNITS,Longfellow Court Cooperative,Seattle Housing Authority,9425 27th Ave SW,Seattle,WA,98126,4500,47.518785,-122.367459,2,2,2,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2001-01-24T00:00:00.000Z,2001-04-30T00:00:00.000Z
8073620000,HIGH POINT PHASE I,,Seattle Housing Authority,6031 31st Ave SW,Seattle,WA,98126,2911,47.547489,-122.372259,2,2,2,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2005-05-31T00:00:00.000Z,2006-05-31T00:00:00.000Z
6558920000,HIGH POINT PHASE II,,Seattle Housing Authority,6531 Sylvan Way SW,Seattle,WA,98126,3140,47.543766,-122.371463,3,0,,,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2008-08-29T00:00:00.000Z,2009-03-31T00:00:00.000Z
5733620000,SCATTERED SITES,S42-13582,Seattle Housing Authority,14325 Stone Ave N,Seattle,WA,98133,7020,47.732761,-122.342604,1,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1996-02-29T00:00:00.000Z,1996-02-29T00:00:00.000Z
9833620000,NEW HOLLY PHASE I,,Seattle Housing Authority,3011 S Willow St,Seattle,WA,98108,3766,47.540514,-122.293602,1,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1998-12-30T00:00:00.000Z,1999-12-31T00:00:00.000Z
933620000,NEW HOLLY PHASE I,,Seattle Housing Authority,3017 S Willow St,Seattle,WA,98108,3766,47.540514,-122.293559,2,2,2,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1998-12-30T00:00:00.000Z,1999-12-31T00:00:00.000Z
1553620000,NEW HOLLY PHASE II,,Seattle Housing Authority,7083 Holly Park Dr S,Seattle,WA,98118,3525,47.538872,-122.287606,4,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2001-07-30T00:00:00.000Z,2001-08-31T00:00:00.000Z
3273620000,HIGH POINT PHASE I,,Seattle Housing Authority,5960 32nd Ave SW,Seattle,WA,98126,2918,47.549021,-122.373411,4,3,2,66,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2005-08-12T00:00:00.000Z,2006-05-31T00:00:00.000Z
3603620000,SCATTERED SITES,S43-12267,Seattle Housing Authority,11208 Meridian Ave N,Seattle,WA,98133,8568,47.709676,-122.333776,6,6,6,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1983-01-01T00:00:00.000Z,1983-01-31T00:00:00.000Z
5933620000,NEW HOLLY PHASE I,,Seattle Housing Authority,3045 S Willow St,Seattle,WA,98108,3766,47.540516,-122.293355,2,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1998-12-30T00:00:00.000Z,1999-12-31T00:00:00.000Z
9933620000,NEW HOLLY PHASE I,,Seattle Housing Authority,3047 S Willow St,Seattle,WA,98108,3766,47.540516,-122.29334,1,0,,,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1998-12-30T00:00:00.000Z,1999-12-31T00:00:00.000Z
43620000,NEW HOLLY PHASE I,,Seattle Housing Authority,3101 S Willow St,Seattle,WA,98108,3795,47.540518,-122.293132,2,2,2,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1998-12-30T00:00:00.000Z,1999-12-31T00:00:00.000Z
3653620000,NEW HOLLY PHASE II,,Seattle Housing Authority,7171 Holly Park Dr S,Seattle,WA,98118,3527,47.538181,-122.287156,2,2,2,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2001-07-30T00:00:00.000Z,2001-08-31T00:00:00.000Z
4653620000,NEW HOLLY PHASE II,712338,Seattle Housing Authority,7123 38th Ave S,Seattle,WA,98118,6406,47.538679,-122.284936,7,5,5,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2001-07-30T00:00:00.000Z,2001-08-31T00:00:00.000Z
373620000,HIGH POINT PHASE I,,Seattle Housing Authority,3110 SW Raymond St,Seattle,WA,98126,2950,47.548446,-122.372259,3,2,2,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2005-08-12T00:00:00.000Z,2006-05-31T00:00:00.000Z
5910030000,HIGH POINT PHASE II,NULL,Seattle Housing Authority,6545 30th Ave SW,Seattle,WA,98126,4218,47.543449,-122.369868,2,0,,,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2009-04-22T00:00:00.000Z,2009-03-31T00:00:00.000Z
722620000,YESLER TERRACE,001-00134,Seattle Housing Authority,729 Alder St,Seattle,WA,98104,2423,47.60265,-122.324169,5,5,5,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1942-04-30T00:00:00.000Z,1942-04-30T00:00:00.000Z
5523620000,SCATTERED SITES,S43-12463,Seattle Housing Authority,3630 Greenwood Ave N,Seattle,WA,98103,8569,47.653033,-122.355307,6,6,6,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1985-01-01T00:00:00.000Z,1985-06-30T00:00:00.000Z
143620000,NEW HOLLY PHASE I,,Seattle Housing Authority,3027 S Brighton St,Seattle,WA,98108,3772,47.541132,-122.295024,2,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1998-12-30T00:00:00.000Z,1999-12-31T00:00:00.000Z
5753620000,MEADOWBROOK VIEW,Meadowbrook View,Seattle Housing Authority,11032 Lake City Way NE Apt 214,Seattle,WA,98125,6766,47.708974,-122.300934,2,2,2,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2002-12-02T00:00:00.000Z,2004-01-31T00:00:00.000Z
6753620000,MEADOWBROOK VIEW,Meadowbrook View,Seattle Housing Authority,11032 Lake City Way NE Apt 41,Seattle,WA,98125,6763,47.708974,-122.300934,1,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2002-12-02T00:00:00.000Z,2004-01-31T00:00:00.000Z
6373620000,HIGH POINT PHASE I,,Seattle Housing Authority,2721 SW Macarthur Ln,Seattle,WA,98126,3137,47.550174,-122.36968,1,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2006-04-20T00:00:00.000Z,2006-05-31T00:00:00.000Z
7373620000,HIGH POINT PHASE I,,Seattle Housing Authority,2725 SW Macarthur Ln,Seattle,WA,98126,3137,47.550553,-122.369581,2,2,2,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2005-11-11T00:00:00.000Z,2006-05-31T00:00:00.000Z
473620000,HIGH POINT PHASE I,,Seattle Housing Authority,2743 SW Macarthur Ln,Seattle,WA,98126,3137,47.549981,-122.369856,2,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2005-11-11T00:00:00.000Z,2006-05-31T00:00:00.000Z
4103620000,SCATTERED SITES,S42-13065,Seattle Housing Authority,13008 23rd Pl NE,Seattle,WA,98125,4212,47.723154,-122.303003,1,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1953-01-01T00:00:00.000Z,1980-09-30T00:00:00.000Z
3143620000,NEW HOLLY PHASE I,,Seattle Housing Authority,3014 S Willow St,Seattle,WA,98108,3770,47.540841,-122.29358,2,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1998-12-30T00:00:00.000Z,1999-12-31T00:00:00.000Z
5853620000,NEW HOLLY PHASE III,,Seattle Housing Authority,7319 38th Ave S,Seattle,WA,98118,6460,47.536865,-122.284913,1,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2004-04-07T00:00:00.000Z,2005-03-31T00:00:00.000Z
8473620000,HIGH POINT PHASE I,,Seattle Housing Authority,2732 SW Macarthur Ln,Seattle,WA,98126,3137,47.55026,-122.369965,2,0,,,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2005-11-11T00:00:00.000Z,2006-05-31T00:00:00.000Z
1573620000,HIGH POINT PHASE I,,Seattle Housing Authority,2752 SW Macarthur Ln,Seattle,WA,98126,3137,47.550046,-122.369043,2,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2005-11-11T00:00:00.000Z,2006-05-31T00:00:00.000Z
2573620000,HIGH POINT PHASE I,,Seattle Housing Authority,5952 High Point Dr SW,Seattle,WA,98126,2932,47.548776,-122.368892,2,0,,,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2006-04-20T00:00:00.000Z,2006-05-31T00:00:00.000Z
458920000,HIGH POINT PHASE II,,Seattle Housing Authority,6720 31st Ave SW,Seattle,WA,98126,4211,47.540715,-122.371627,1,0,,,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2008-06-27T00:00:00.000Z,2009-03-31T00:00:00.000Z
2458920000,HIGH POINT PHASE II,,Seattle Housing Authority,6724 31st Ave SW,Seattle,WA,98126,4211,47.540691,-122.371622,2,0,,,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2008-06-27T00:00:00.000Z,2009-03-31T00:00:00.000Z
1003620000,High Rise Phase 1 Limited Partnership,BEACON TOWER,Seattle Housing Authority,1311 S Massachusetts St,Seattle,WA,98144,3463,47.588268,-122.315856,108,108,107,99,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1971-08-31T00:00:00.000Z,1971-08-31T00:00:00.000Z
2132620000,YESLER TERRACE,001-00490,Seattle Housing Authority,1020 S Washington St,Seattle,WA,98104,2776,47.601036,-122.318957,6,6,6,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1942-04-30T00:00:00.000Z,1942-04-30T00:00:00.000Z
2823620000,SCATTERED SITES,S42-13503,Seattle Housing Authority,12330 3rd Ave NE,Seattle,WA,98125,4730,47.719076,-122.325966,1,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1952-01-01T00:00:00.000Z,1989-08-31T00:00:00.000Z
8243620000,NEW HOLLY PHASE I,,Seattle Housing Authority,6807 30th Ave S,Seattle,WA,98108,3774,47.54126,-122.29356,1,0,,,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1998-12-30T00:00:00.000Z,1999-12-31T00:00:00.000Z
1343620000,NEW HOLLY PHASE I,,Seattle Housing Authority,2924 S Willow St,Seattle,WA,98108,3773,47.540837,-122.293898,2,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1998-12-30T00:00:00.000Z,1999-12-31T00:00:00.000Z
3343620000,NEW HOLLY PHASE I,,Seattle Housing Authority,2936 S Willow St,Seattle,WA,98108,3773,47.540838,-122.29383,2,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1998-12-30T00:00:00.000Z,1999-12-31T00:00:00.000Z
4003620000,High Rise Phase 1 Limited Partnership,INTERNATIONAL TERRACE,Seattle Housing Authority,202 6th Ave S,Seattle,WA,98104,2334,47.600843,-122.326122,100,99,99,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1972-12-31T00:00:00.000Z,1972-12-31T00:00:00.000Z
5692620000,High Rise Phase 3 Limited Partnership,CENTER WEST,Seattle Housing Authority,533 3rd Ave W,Seattle,WA,98119,3901,47.623716,-122.360887,91,90,89,98,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1969-11-30T00:00:00.000Z,1969-11-30T00:00:00.000Z
7132620000,YESLER TERRACE,001-00496,Seattle Housing Authority,118 10th Ave S,Seattle,WA,98104,2775,47.601516,-122.319323,7,7,7,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1942-04-30T00:00:00.000Z,1942-04-30T00:00:00.000Z
8213620000,SCATTERED SITES,S42-12220,Seattle Housing Authority,9237 4th Ave NW,Seattle,WA,98117,2114,47.69728,-122.36228,1,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1971-01-01T00:00:00.000Z,1982-11-30T00:00:00.000Z
1443620000,NEW HOLLY PHASE I,,Seattle Housing Authority,2947 S Willow St,Seattle,WA,98108,3771,47.540511,-122.293755,2,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1998-12-30T00:00:00.000Z,1999-12-31T00:00:00.000Z
9673620000,HIGH POINT PHASE I,,Seattle Housing Authority,2809 SW Graham St,Seattle,WA,98126,3111,47.54714,-122.369473,2,0,,,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2006-04-20T00:00:00.000Z,2006-05-31T00:00:00.000Z
773620000,HIGH POINT PHASE I,,Seattle Housing Authority,6300 29th Ave SW,Seattle,WA,98126,2974,47.546793,-122.369678,2,0,,,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2006-04-20T00:00:00.000Z,2006-05-31T00:00:00.000Z
6773620000,HIGH POINT PHASE I,,Seattle Housing Authority,6301 High Point Dr SW,Seattle,WA,98126,3121,47.546902,-122.369168,1,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2006-04-20T00:00:00.000Z,2006-05-31T00:00:00.000Z
7249030000,Rainier Vista Phase III,,Seattle Housing Authority,2965 S Dakota St,Seattle,WA,98108,1618,47.566112,-122.296174,3,2,2,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2012-04-30T00:00:00.000Z,2012-04-30T00:00:00.000Z
3249030000,Rainier Vista Phase III,,Seattle Housing Authority,2971 S Dakota St,Seattle,WA,98108,1618,47.566094,-122.295864,2,2,2,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",2012-04-30T00:00:00.000Z,2012-04-30T00:00:00.000Z
913620000,SCATTERED SITES,S42-12230,Seattle Housing Authority,8754 14th Ave NW,Seattle,WA,98117,3432,47.693795,-122.373859,1,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1950-01-01T00:00:00.000Z,1983-11-30T00:00:00.000Z
8823620000,SCATTERED SITES,S42-13497,Seattle Housing Authority,3014 NW 68th St,Seattle,WA,98117,6217,47.678195,-122.396955,1,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1972-01-01T00:00:00.000Z,1989-08-31T00:00:00.000Z
9823620000,SCATTERED SITES,S42-13498,Seattle Housing Authority,6704 21st Ave NW,Seattle,WA,98117,5709,47.678641,-122.383015,1,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1954-01-01T00:00:00.000Z,1989-08-31T00:00:00.000Z
1543620000,NEW HOLLY PHASE I,,Seattle Housing Authority,6732 30th Ave S,Seattle,WA,98108,3775,47.542145,-122.293406,2,2,2,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",1998-12-30T00:00:00.000Z,1999-12-31T00:00:00.000Z
